item_id,store_id,rmse_arima,smape_arima,rmsse_arima,weight_arima,wrmsse_arima,rmse_linear,smape_linear,rmsse_linear,weight_linear,wrmsse_linear,rmse_lasso,smape_lasso,rmsse_lasso,weight_lasso,wrmsse_lasso,rmse_ridge,smape_ridge,rmsse_ridge,weight_ridge,wrmsse_ridge
FOODS_3_090,CA_3,304.41878564820314,5.624489991877142,0.20956865594450577,0.40240176354293133,0.08433079673539094,95.44629921813637,2.089931402230537,0.0657073531103879,0.40240176354293133,0.026440754769358206,95.44629854650418,2.0899311571239774,0.06570735264802138,0.40240176354293133,0.026440754583301102,95.44629935157253,2.089931402607155,0.06570735320224833,0.40240176354293133,0.026440754806323002
FOODS_3_586,TX_2,216.4389177522001,5.857654489832513,0.615085812462391,0.37042919317258816,0.22784574124234938,133.39945628150556,4.104664276987142,0.37910055086716027,0.37042919317258816,0.14042991118900588,133.39965721875797,4.104669259563016,0.37910112189964573,0.37042919317258816,0.14043012271610875,133.39945920190956,4.104664347810206,0.3791005591664952,0.37042919317258816,0.14042991426332185
FOODS_3_252,TX_2,126.49213032642896,5.623376562169509,0.5093232290261627,0.2271690432844805,0.11570247066043572,111.14565521012221,4.913142230840263,0.4475303234893833,0.2271690432844805,0.10166503542787729,111.14561130061803,4.913141099921264,0.44753014668683916,0.2271690432844805,0.10166499526381248,111.14565199137148,4.913142045529992,0.44753031052901565,0.2271690432844805,0.10166503248368296
