item_id,store_id,rmse_ses,smape_ses,rmsse_ses,weight_ses,wrmsse_ses,rmse_ma,smape_ma,rmsse_ma,weight_ma,wrmsse_ma
FOODS_3_090,CA_3,478.6161181393941,11.355116031011361,0.32948997013529624,0.40240176354293133,0.13258734505215097,229.58495159744245,4.521312992821888,0.15805138184527945,0.40240176354293133,0.06360015478493769
FOODS_3_586,TX_2,193.55699592355018,5.41859317541507,0.5500589419492529,0.37042919317258816,0.20375789006362924,145.59447104886917,4.249339569589314,0.41375689014327205,0.37042919317258816,0.15326763098537147
FOODS_3_252,TX_2,124.23944653502615,5.521609016569978,0.5002527502568407,0.2271690432844805,0.11364193867627666,55.26922742358536,2.540993329820379,0.2225427092145373,0.2271690432844805,0.050554814342202783
